timestamp,bin_id,fill_level,day_of_week,hour
2026-01-29 16:26:06.024212,BCN-CT-001,49.54,3,16
2026-01-29 17:26:06.024212,BCN-CT-001,50.15,3,17
2026-01-29 18:26:06.024212,BCN-CT-001,52.36,3,18
2026-01-29 19:26:06.024212,BCN-CT-001,52.68,3,19
2026-01-29 20:26:06.024212,BCN-CT-001,55.0,3,20
2026-01-29 21:26:06.024212,BCN-CT-001,56.09,3,21
2026-01-29 22:26:06.024212,BCN-CT-001,56.46,3,22
2026-01-29 23:26:06.024212,BCN-CT-001,57.3,3,23
2026-01-30 00:26:06.024212,BCN-CT-001,56.98,4,0
2026-01-30 01:26:06.024212,BCN-CT-001,58.0,4,1
2026-01-30 02:26:06.024212,BCN-CT-001,56.81,4,2
2026-01-30 03:26:06.024212,BCN-CT-001,57.68,4,3
2026-01-30 04:26:06.024212,BCN-CT-001,58.11,4,4
2026-01-30 05:26:06.024212,BCN-CT-001,59.24,4,5
2026-01-30 06:26:06.024212,BCN-CT-001,1.56,4,6
2026-01-30 07:26:06.024212,BCN-CT-001,2.57,4,7
2026-01-30 08:26:06.024212,BCN-CT-001,4.7,4,8
2026-01-30 09:26:06.024212,BCN-CT-001,8.06,4,9
2026-01-30 10:26:06.024212,BCN-CT-001,10.14,4,10
2026-01-30 11:26:06.024212,BCN-CT-001,10.28,4,11
2026-01-30 12:26:06.024212,BCN-CT-001,12.0,4,12
2026-01-30 13:26:06.024212,BCN-CT-001,13.3,4,13
2026-01-30 14:26:06.024212,BCN-CT-001,16.29,4,14
2026-01-30 15:26:06.024212,BCN-CT-001,17.23,4,15
2026-01-30 16:26:06.024212,BCN-CT-001,19.91,4,16
2026-01-30 17:26:06.024212,BCN-CT-001,20.89,4,17
2026-01-30 18:26:06.024212,BCN-CT-001,24.81,4,18
2026-01-30 19:26:06.024212,BCN-CT-001,27.56,4,19
2026-01-30 20:26:06.024212,BCN-CT-001,27.81,4,20
2026-01-30 21:26:06.024212,BCN-CT-001,31.19,4,21
2026-01-30 22:26:06.024212,BCN-CT-001,31.93,4,22
2026-01-30 23:26:06.024212,BCN-CT-001,32.79,4,23
2026-01-31 00:26:06.024212,BCN-CT-001,32.86,5,0
2026-01-31 01:26:06.024212,BCN-CT-001,33.19,5,1
2026-01-31 02:26:06.024212,BCN-CT-001,33.77,5,2
2026-01-31 03:26:06.024212,BCN-CT-001,34.22,5,3
2026-01-31 04:26:06.024212,BCN-CT-001,32.89,5,4
2026-01-31 05:26:06.024212,BCN-CT-001,34.84,5,5
2026-01-31 06:26:06.024212,BCN-CT-001,34.88,5,6
2026-01-31 07:26:06.024212,BCN-CT-001,35.16,5,7
2026-01-31 08:26:06.024212,BCN-CT-001,37.94,5,8
2026-01-31 09:26:06.024212,BCN-CT-001,39.63,5,9
2026-01-31 10:26:06.024212,BCN-CT-001,41.52,5,10
2026-01-31 11:26:06.024212,BCN-CT-001,43.11,5,11
2026-01-31 12:26:06.024212,BCN-CT-001,44.88,5,12
2026-01-31 13:26:06.024212,BCN-CT-001,46.63,5,13
2026-01-31 14:26:06.024212,BCN-CT-001,47.2,5,14
2026-01-31 15:26:06.024212,BCN-CT-001,49.46,5,15
2026-01-31 16:26:06.024212,BCN-CT-001,53.16,5,16
2026-01-31 17:26:06.024212,BCN-CT-001,55.64,5,17
2026-01-31 18:26:06.024212,BCN-CT-001,56.44,5,18
2026-01-31 19:26:06.024212,BCN-CT-001,59.14,5,19
2026-01-31 20:26:06.024212,BCN-CT-001,61.82,5,20
2026-01-31 21:26:06.024212,BCN-CT-001,63.33,5,21
2026-01-31 22:26:06.024212,BCN-CT-001,66.47,5,22
2026-01-31 23:26:06.024212,BCN-CT-001,66.04,5,23
2026-02-01 00:26:06.024212,BCN-CT-001,67.08,6,0
2026-02-01 01:26:06.024212,BCN-CT-001,66.89,6,1
2026-02-01 02:26:06.024212,BCN-CT-001,67.68,6,2
2026-02-01 03:26:06.024212,BCN-CT-001,67.02,6,3
2026-02-01 04:26:06.024212,BCN-CT-001,68.48,6,4
2026-02-01 05:26:06.024212,BCN-CT-001,68.99,6,5
2026-02-01 06:26:06.024212,BCN-CT-001,69.0,6,6
2026-02-01 07:26:06.024212,BCN-CT-001,68.23,6,7
2026-02-01 08:26:06.024212,BCN-CT-001,70.74,6,8
2026-02-01 09:26:06.024212,BCN-CT-001,70.89,6,9
2026-02-01 10:26:06.024212,BCN-CT-001,73.41,6,10
2026-02-01 11:26:06.024212,BCN-CT-001,75.39,6,11
2026-02-01 12:26:06.024212,BCN-CT-001,76.46,6,12
2026-02-01 13:26:06.024212,BCN-CT-001,77.48,6,13
2026-02-01 14:26:06.024212,BCN-CT-001,80.28,6,14
2026-02-01 15:26:06.024212,BCN-CT-001,83.43,6,15
2026-02-01 16:26:06.024212,BCN-CT-001,83.72,6,16
2026-02-01 17:26:06.024212,BCN-CT-001,86.12,6,17
2026-02-01 18:26:06.024212,BCN-CT-001,89.27,6,18
2026-02-01 19:26:06.024212,BCN-CT-001,3.76,6,19
2026-02-01 20:26:06.024212,BCN-CT-001,4.9,6,20
2026-02-01 21:26:06.024212,BCN-CT-001,7.11,6,21
2026-02-01 22:26:06.024212,BCN-CT-001,7.32,6,22
2026-02-01 23:26:06.024212,BCN-CT-001,6.85,6,23
2026-02-02 00:26:06.024212,BCN-CT-001,7.51,0,0
2026-02-02 01:26:06.024212,BCN-CT-001,7.23,0,1
2026-02-02 02:26:06.024212,BCN-CT-001,8.78,0,2
2026-02-02 03:26:06.024212,BCN-CT-001,7.46,0,3
2026-02-02 04:26:06.024212,BCN-CT-001,8.84,0,4
2026-02-02 05:26:06.024212,BCN-CT-001,8.72,0,5
2026-02-02 06:26:06.024212,BCN-CT-001,8.77,0,6
2026-02-02 07:26:06.024212,BCN-CT-001,9.16,0,7
2026-02-02 08:26:06.024212,BCN-CT-001,9.99,0,8
2026-02-02 09:26:06.024212,BCN-CT-001,9.49,0,9
2026-02-02 10:26:06.024212,BCN-CT-001,11.52,0,10
2026-02-02 11:26:06.024212,BCN-CT-001,11.39,0,11
2026-02-02 12:26:06.024212,BCN-CT-001,13.0,0,12
2026-02-02 13:26:06.024212,BCN-CT-001,14.55,0,13
2026-02-02 14:26:06.024212,BCN-CT-001,15.7,0,14
2026-02-02 15:26:06.024212,BCN-CT-001,17.35,0,15
2026-02-02 16:26:06.024212,BCN-CT-001,18.28,0,16
2026-02-02 17:26:06.024212,BCN-CT-001,19.47,0,17
2026-02-02 18:26:06.024212,BCN-CT-001,19.77,0,18
2026-02-02 19:26:06.024212,BCN-CT-001,20.76,0,19
2026-02-02 20:26:06.024212,BCN-CT-001,23.31,0,20
2026-02-02 21:26:06.024212,BCN-CT-001,24.18,0,21
2026-02-02 22:26:06.024212,BCN-CT-001,26.25,0,22
2026-02-02 23:26:06.024212,BCN-CT-001,25.24,0,23
2026-02-03 00:26:06.024212,BCN-CT-001,25.65,1,0
2026-02-03 01:26:06.024212,BCN-CT-001,26.08,1,1
2026-02-03 02:26:06.024212,BCN-CT-001,25.92,1,2
2026-02-03 03:26:06.024212,BCN-CT-001,26.7,1,3
2026-02-03 04:26:06.024212,BCN-CT-001,26.72,1,4
2026-02-03 05:26:06.024212,BCN-CT-001,27.26,1,5
2026-02-03 06:26:06.024212,BCN-CT-001,0.0,1,6
2026-02-03 07:26:06.024212,BCN-CT-001,0.0,1,7
2026-02-03 08:26:06.024212,BCN-CT-001,1.18,1,8
2026-02-03 09:26:06.024212,BCN-CT-001,2.35,1,9
2026-02-03 10:26:06.024212,BCN-CT-001,2.72,1,10
2026-02-03 11:26:06.024212,BCN-CT-001,3.26,1,11
2026-02-03 12:26:06.024212,BCN-CT-001,3.53,1,12
2026-02-03 13:26:06.024212,BCN-CT-001,4.78,1,13
2026-02-03 14:26:06.024212,BCN-CT-001,6.94,1,14
2026-02-03 15:26:06.024212,BCN-CT-001,9.24,1,15
2026-02-03 16:26:06.024212,BCN-CT-001,9.14,1,16
2026-02-03 17:26:06.024212,BCN-CT-001,11.01,1,17
2026-02-03 18:26:06.024212,BCN-CT-001,12.59,1,18
2026-02-03 19:26:06.024212,BCN-CT-001,12.57,1,19
2026-02-03 20:26:06.024212,BCN-CT-001,12.96,1,20
2026-02-03 21:26:06.024212,BCN-CT-001,14.22,1,21
2026-02-03 22:26:06.024212,BCN-CT-001,17.07,1,22
2026-02-03 23:26:06.024212,BCN-CT-001,16.03,1,23
2026-02-04 00:26:06.024212,BCN-CT-001,17.1,2,0
2026-02-04 01:26:06.024212,BCN-CT-001,16.87,2,1
2026-02-04 02:26:06.024212,BCN-CT-001,17.48,2,2
2026-02-04 03:26:06.024212,BCN-CT-001,17.98,2,3
2026-02-04 04:26:06.024212,BCN-CT-001,18.25,2,4
2026-02-04 05:26:06.024212,BCN-CT-001,17.93,2,5
2026-02-04 06:26:06.024212,BCN-CT-001,17.12,2,6
2026-02-04 07:26:06.024212,BCN-CT-001,18.44,2,7
2026-02-04 08:26:06.024212,BCN-CT-001,19.16,2,8
2026-02-04 09:26:06.024212,BCN-CT-001,19.59,2,9
2026-02-04 10:26:06.024212,BCN-CT-001,21.08,2,10
2026-02-04 11:26:06.024212,BCN-CT-001,22.87,2,11
2026-02-04 12:26:06.024212,BCN-CT-001,24.79,2,12
2026-02-04 13:26:06.024212,BCN-CT-001,25.72,2,13
2026-02-04 14:26:06.024212,BCN-CT-001,26.07,2,14
2026-02-04 15:26:06.024212,BCN-CT-001,27.54,2,15
2026-02-04 16:26:06.024212,BCN-CT-001,28.49,2,16
2026-02-04 17:26:06.024212,BCN-CT-001,30.8,2,17
2026-02-04 18:26:06.024212,BCN-CT-001,30.87,2,18
2026-02-04 19:26:06.024212,BCN-CT-001,32.41,2,19
2026-02-04 20:26:06.024212,BCN-CT-001,33.51,2,20
2026-02-04 21:26:06.024212,BCN-CT-001,34.08,2,21
2026-02-04 22:26:06.024212,BCN-CT-001,35.77,2,22
2026-02-04 23:26:06.024212,BCN-CT-001,36.81,2,23
2026-02-05 00:26:06.024212,BCN-CT-001,36.57,3,0
2026-02-05 01:26:06.024212,BCN-CT-001,36.61,3,1
2026-02-05 02:26:06.024212,BCN-CT-001,36.22,3,2
2026-02-05 03:26:06.024212,BCN-CT-001,36.98,3,3
2026-02-05 04:26:06.024212,BCN-CT-001,38.26,3,4
2026-02-05 05:26:06.024212,BCN-CT-001,38.34,3,5
2026-02-05 06:26:06.024212,BCN-CT-001,38.33,3,6
2026-02-05 07:26:06.024212,BCN-CT-001,37.52,3,7
2026-02-05 08:26:06.024212,BCN-CT-001,38.99,3,8
2026-02-05 09:26:06.024212,BCN-CT-001,40.55,3,9
2026-02-05 10:26:06.024212,BCN-CT-001,41.25,3,10
2026-02-05 11:26:06.024212,BCN-CT-001,42.85,3,11
2026-02-05 12:26:06.024212,BCN-CT-001,44.35,3,12
2026-02-05 13:26:06.024212,BCN-CT-001,45.84,3,13
2026-02-05 14:26:06.024212,BCN-CT-001,47.01,3,14
2026-02-05 15:26:06.024212,BCN-CT-001,46.85,3,15
2026-02-05 16:26:06.024212,BCN-CT-001,48.12,3,16
2026-02-05 17:26:06.024212,BCN-CT-001,49.71,3,17
2026-02-05 18:26:06.024212,BCN-CT-001,51.29,3,18
2026-02-05 19:26:06.024212,BCN-CT-001,52.2,3,19
2026-02-05 20:26:06.024212,BCN-CT-001,52.9,3,20
2026-02-05 21:26:06.024212,BCN-CT-001,54.22,3,21
2026-02-05 22:26:06.024212,BCN-CT-001,54.88,3,22
2026-02-05 23:26:06.024212,BCN-CT-001,55.55,3,23
2026-02-06 00:26:06.024212,BCN-CT-001,56.75,4,0
2026-02-06 01:26:06.024212,BCN-CT-001,57.0,4,1
2026-02-06 02:26:06.024212,BCN-CT-001,56.56,4,2
2026-02-06 03:26:06.024212,BCN-CT-001,56.8,4,3
2026-02-06 04:26:06.024212,BCN-CT-001,57.49,4,4
2026-02-06 05:26:06.024212,BCN-CT-001,58.54,4,5
2026-02-06 06:26:06.024212,BCN-CT-001,3.39,4,6
2026-02-06 07:26:06.024212,BCN-CT-001,5.18,4,7
2026-02-06 08:26:06.024212,BCN-CT-001,5.78,4,8
2026-02-06 09:26:06.024212,BCN-CT-001,7.71,4,9
2026-02-06 10:26:06.024212,BCN-CT-001,9.29,4,10
2026-02-06 11:26:06.024212,BCN-CT-001,11.57,4,11
2026-02-06 12:26:06.024212,BCN-CT-001,14.27,4,12
2026-02-06 13:26:06.024212,BCN-CT-001,15.67,4,13
2026-02-06 14:26:06.024212,BCN-CT-001,17.52,4,14
2026-02-06 15:26:06.024212,BCN-CT-001,17.26,4,15
2026-02-06 16:26:06.024212,BCN-CT-001,21.39,4,16
2026-02-06 17:26:06.024212,BCN-CT-001,23.59,4,17
2026-02-06 18:26:06.024212,BCN-CT-001,25.93,4,18
2026-02-06 19:26:06.024212,BCN-CT-001,26.72,4,19
2026-02-06 20:26:06.024212,BCN-CT-001,28.62,4,20
2026-02-06 21:26:06.024212,BCN-CT-001,29.12,4,21
2026-02-06 22:26:06.024212,BCN-CT-001,32.41,4,22
2026-02-06 23:26:06.024212,BCN-CT-001,31.98,4,23
2026-02-07 00:26:06.024212,BCN-CT-001,33.71,5,0
2026-02-07 01:26:06.024212,BCN-CT-001,33.35,5,1
2026-02-07 02:26:06.024212,BCN-CT-001,33.35,5,2
2026-02-07 03:26:06.024212,BCN-CT-001,34.64,5,3
2026-02-07 04:26:06.024212,BCN-CT-001,34.56,5,4
2026-02-07 05:26:06.024212,BCN-CT-001,34.02,5,5
2026-02-07 06:26:06.024212,BCN-CT-001,34.23,5,6
2026-02-07 07:26:06.024212,BCN-CT-001,33.96,5,7
2026-02-07 08:26:06.024212,BCN-CT-001,37.21,5,8
2026-02-07 09:26:06.024212,BCN-CT-001,38.2,5,9
2026-02-07 10:26:06.024212,BCN-CT-001,39.25,5,10
2026-02-07 11:26:06.024212,BCN-CT-001,42.4,5,11
2026-02-07 12:26:06.024212,BCN-CT-001,44.42,5,12
2026-02-07 13:26:06.024212,BCN-CT-001,45.36,5,13
2026-02-07 14:26:06.024212,BCN-CT-001,48.29,5,14
2026-02-07 15:26:06.024212,BCN-CT-001,48.72,5,15
2026-02-07 16:26:06.024212,BCN-CT-001,52.06,5,16
2026-02-07 17:26:06.024212,BCN-CT-001,54.63,5,17
2026-02-07 18:26:06.024212,BCN-CT-001,55.88,5,18
2026-02-07 19:26:06.024212,BCN-CT-001,58.63,5,19
2026-02-07 20:26:06.024212,BCN-CT-001,60.75,5,20
2026-02-07 21:26:06.024212,BCN-CT-001,61.82,5,21
2026-02-07 22:26:06.024212,BCN-CT-001,64.05,5,22
2026-02-07 23:26:06.024212,BCN-CT-001,64.35,5,23
2026-02-08 00:26:06.024212,BCN-CT-001,64.54,6,0
2026-02-08 01:26:06.024212,BCN-CT-001,63.83,6,1
2026-02-08 02:26:06.024212,BCN-CT-001,65.07,6,2
2026-02-08 03:26:06.024212,BCN-CT-001,64.81,6,3
2026-02-08 04:26:06.024212,BCN-CT-001,65.78,6,4
2026-02-08 05:26:06.024212,BCN-CT-001,66.06,6,5
2026-02-08 06:26:06.024212,BCN-CT-001,66.48,6,6
2026-02-08 07:26:06.024212,BCN-CT-001,67.38,6,7
2026-02-08 08:26:06.024212,BCN-CT-001,67.86,6,8
2026-02-08 09:26:06.024212,BCN-CT-001,71.11,6,9
2026-02-08 10:26:06.024212,BCN-CT-001,72.45,6,10
2026-02-08 11:26:06.024212,BCN-CT-001,73.14,6,11
2026-02-08 12:26:06.024212,BCN-CT-001,74.14,6,12
2026-02-08 13:26:06.024212,BCN-CT-001,78.02,6,13
2026-02-08 14:26:06.024212,BCN-CT-001,79.51,6,14
2026-02-08 15:26:06.024212,BCN-CT-001,82.13,6,15
2026-02-08 16:26:06.024212,BCN-CT-001,84.13,6,16
2026-02-08 17:26:06.024212,BCN-CT-001,84.96,6,17
2026-02-08 18:26:06.024212,BCN-CT-001,86.99,6,18
2026-02-08 19:26:06.024212,BCN-CT-001,88.97,6,19
2026-02-08 20:26:06.024212,BCN-CT-001,2.83,6,20
2026-02-08 21:26:06.024212,BCN-CT-001,5.55,6,21
2026-02-08 22:26:06.024212,BCN-CT-001,5.95,6,22
2026-02-08 23:26:06.024212,BCN-CT-001,6.24,6,23
2026-02-09 00:26:06.024212,BCN-CT-001,6.6,0,0
2026-02-09 01:26:06.024212,BCN-CT-001,7.43,0,1
2026-02-09 02:26:06.024212,BCN-CT-001,7.53,0,2
2026-02-09 03:26:06.024212,BCN-CT-001,9.16,0,3
2026-02-09 04:26:06.024212,BCN-CT-001,8.82,0,4
2026-02-09 05:26:06.024212,BCN-CT-001,8.84,0,5
2026-02-09 06:26:06.024212,BCN-CT-001,8.66,0,6
2026-02-09 07:26:06.024212,BCN-CT-001,9.35,0,7
2026-02-09 08:26:06.024212,BCN-CT-001,10.29,0,8
2026-02-09 09:26:06.024212,BCN-CT-001,12.6,0,9
2026-02-09 10:26:06.024212,BCN-CT-001,13.59,0,10
2026-02-09 11:26:06.024212,BCN-CT-001,13.83,0,11
2026-02-09 12:26:06.024212,BCN-CT-001,14.12,0,12
2026-02-09 13:26:06.024212,BCN-CT-001,16.73,0,13
2026-02-09 14:26:06.024212,BCN-CT-001,18.62,0,14
2026-02-09 15:26:06.024212,BCN-CT-001,19.37,0,15
2026-02-09 16:26:06.024212,BCN-CT-001,19.43,0,16
2026-02-09 17:26:06.024212,BCN-CT-001,20.91,0,17
2026-02-09 18:26:06.024212,BCN-CT-001,21.48,0,18
2026-02-09 19:26:06.024212,BCN-CT-001,23.98,0,19
2026-02-09 20:26:06.024212,BCN-CT-001,25.55,0,20
2026-02-09 21:26:06.024212,BCN-CT-001,26.98,0,21
2026-02-09 22:26:06.024212,BCN-CT-001,29.08,0,22
2026-02-09 23:26:06.024212,BCN-CT-001,28.73,0,23
2026-02-10 00:26:06.024212,BCN-CT-001,29.0,1,0
2026-02-10 01:26:06.024212,BCN-CT-001,28.86,1,1
2026-02-10 02:26:06.024212,BCN-CT-001,29.77,1,2
2026-02-10 03:26:06.024212,BCN-CT-001,30.95,1,3
2026-02-10 04:26:06.024212,BCN-CT-001,29.01,1,4
2026-02-10 05:26:06.024212,BCN-CT-001,29.15,1,5
2026-02-10 06:26:06.024212,BCN-CT-001,1.99,1,6
2026-02-10 07:26:06.024212,BCN-CT-001,1.93,1,7
2026-02-10 08:26:06.024212,BCN-CT-001,3.42,1,8
2026-02-10 09:26:06.024212,BCN-CT-001,5.92,1,9
2026-02-10 10:26:06.024212,BCN-CT-001,7.32,1,10
2026-02-10 11:26:06.024212,BCN-CT-001,7.79,1,11
2026-02-10 12:26:06.024212,BCN-CT-001,9.48,1,12
2026-02-10 13:26:06.024212,BCN-CT-001,10.2,1,13
2026-02-10 14:26:06.024212,BCN-CT-001,11.61,1,14
2026-02-10 15:26:06.024212,BCN-CT-001,13.34,1,15
2026-02-10 16:26:06.024212,BCN-CT-001,13.71,1,16
2026-02-10 17:26:06.024212,BCN-CT-001,16.13,1,17
2026-02-10 18:26:06.024212,BCN-CT-001,17.46,1,18
2026-02-10 19:26:06.024212,BCN-CT-001,18.78,1,19
2026-02-10 20:26:06.024212,BCN-CT-001,21.54,1,20
2026-02-10 21:26:06.024212,BCN-CT-001,22.36,1,21
2026-02-10 22:26:06.024212,BCN-CT-001,23.74,1,22
2026-02-10 23:26:06.024212,BCN-CT-001,22.49,1,23
2026-02-11 00:26:06.024212,BCN-CT-001,22.81,2,0
2026-02-11 01:26:06.024212,BCN-CT-001,23.52,2,1
2026-02-11 02:26:06.024212,BCN-CT-001,24.54,2,2
2026-02-11 03:26:06.024212,BCN-CT-001,23.71,2,3
2026-02-11 04:26:06.024212,BCN-CT-001,24.94,2,4
2026-02-11 05:26:06.024212,BCN-CT-001,24.97,2,5
2026-02-11 06:26:06.024212,BCN-CT-001,25.38,2,6
2026-02-11 07:26:06.024212,BCN-CT-001,25.15,2,7
2026-02-11 08:26:06.024212,BCN-CT-001,24.87,2,8
2026-02-11 09:26:06.024212,BCN-CT-001,26.01,2,9
2026-02-11 10:26:06.024212,BCN-CT-001,27.76,2,10
2026-02-11 11:26:06.024212,BCN-CT-001,29.64,2,11
2026-02-11 12:26:06.024212,BCN-CT-001,31.92,2,12
2026-02-11 13:26:06.024212,BCN-CT-001,33.34,2,13
2026-02-11 14:26:06.024212,BCN-CT-001,34.37,2,14
2026-02-11 15:26:06.024212,BCN-CT-001,36.03,2,15
2026-02-11 16:26:06.024212,BCN-CT-001,35.58,2,16
2026-02-11 17:26:06.024212,BCN-CT-001,38.34,2,17
2026-02-11 18:26:06.024212,BCN-CT-001,40.04,2,18
2026-02-11 19:26:06.024212,BCN-CT-001,40.9,2,19
2026-02-11 20:26:06.024212,BCN-CT-001,42.12,2,20
2026-02-11 21:26:06.024212,BCN-CT-001,42.85,2,21
2026-02-11 22:26:06.024212,BCN-CT-001,44.12,2,22
2026-02-11 23:26:06.024212,BCN-CT-001,43.98,2,23
2026-02-12 00:26:06.024212,BCN-CT-001,43.5,3,0
2026-02-12 01:26:06.024212,BCN-CT-001,44.2,3,1
2026-02-12 02:26:06.024212,BCN-CT-001,44.64,3,2
2026-02-12 03:26:06.024212,BCN-CT-001,44.78,3,3
2026-02-12 04:26:06.024212,BCN-CT-001,43.71,3,4
2026-02-12 05:26:06.024212,BCN-CT-001,44.36,3,5
2026-02-12 06:26:06.024212,BCN-CT-001,44.1,3,6
2026-02-12 07:26:06.024212,BCN-CT-001,44.49,3,7
2026-02-12 08:26:06.024212,BCN-CT-001,44.34,3,8
2026-02-12 09:26:06.024212,BCN-CT-001,47.43,3,9
2026-02-12 10:26:06.024212,BCN-CT-001,47.67,3,10
2026-02-12 11:26:06.024212,BCN-CT-001,50.81,3,11
2026-02-12 12:26:06.024212,BCN-CT-001,52.4,3,12
2026-02-12 13:26:06.024212,BCN-CT-001,52.0,3,13
2026-02-12 14:26:06.024212,BCN-CT-001,53.53,3,14
2026-02-12 15:26:06.024212,BCN-CT-001,53.95,3,15
2026-02-12 16:26:06.024212,BCN-CT-001,54.99,3,16
2026-02-12 17:26:06.024212,BCN-CT-001,56.07,3,17
2026-02-12 18:26:06.024212,BCN-CT-001,56.41,3,18
2026-02-12 19:26:06.024212,BCN-CT-001,58.97,3,19
2026-02-12 20:26:06.024212,BCN-CT-001,60.79,3,20
2026-02-12 21:26:06.024212,BCN-CT-001,62.06,3,21
2026-02-12 22:26:06.024212,BCN-CT-001,63.91,3,22
2026-02-12 23:26:06.024212,BCN-CT-001,64.52,3,23
2026-02-13 00:26:06.024212,BCN-CT-001,64.46,4,0
2026-02-13 01:26:06.024212,BCN-CT-001,65.63,4,1
2026-02-13 02:26:06.024212,BCN-CT-001,65.3,4,2
2026-02-13 03:26:06.024212,BCN-CT-001,67.39,4,3
2026-02-13 04:26:06.024212,BCN-CT-001,66.71,4,4
2026-02-13 05:26:06.024212,BCN-CT-001,67.04,4,5
2026-02-13 06:26:06.024212,BCN-CT-001,1.46,4,6
2026-02-13 07:26:06.024212,BCN-CT-001,0.9,4,7
2026-02-13 08:26:06.024212,BCN-CT-001,3.78,4,8
2026-02-13 09:26:06.024212,BCN-CT-001,3.58,4,9
2026-02-13 10:26:06.024212,BCN-CT-001,6.21,4,10
2026-02-13 11:26:06.024212,BCN-CT-001,8.06,4,11
2026-02-13 12:26:06.024212,BCN-CT-001,9.03,4,12
2026-02-13 13:26:06.024212,BCN-CT-001,10.9,4,13
2026-02-13 14:26:06.024212,BCN-CT-001,11.33,4,14
2026-02-13 15:26:06.024212,BCN-CT-001,11.55,4,15
2026-02-13 16:26:06.024212,BCN-CT-001,13.75,4,16
2026-02-13 17:26:06.024212,BCN-CT-001,16.08,4,17
2026-02-13 18:26:06.024212,BCN-CT-001,17.93,4,18
2026-02-13 19:26:06.024212,BCN-CT-001,19.85,4,19
2026-02-13 20:26:06.024212,BCN-CT-001,21.02,4,20
2026-02-13 21:26:06.024212,BCN-CT-001,23.1,4,21
2026-02-13 22:26:06.024212,BCN-CT-001,25.16,4,22
2026-02-13 23:26:06.024212,BCN-CT-001,26.26,4,23
2026-02-14 00:26:06.024212,BCN-CT-001,26.7,5,0
2026-02-14 01:26:06.024212,BCN-CT-001,27.45,5,1
2026-02-14 02:26:06.024212,BCN-CT-001,27.27,5,2
2026-02-14 03:26:06.024212,BCN-CT-001,28.33,5,3
2026-02-14 04:26:06.024212,BCN-CT-001,27.65,5,4
2026-02-14 05:26:06.024212,BCN-CT-001,27.96,5,5
2026-02-14 06:26:06.024212,BCN-CT-001,29.12,5,6
2026-02-14 07:26:06.024212,BCN-CT-001,28.7,5,7
2026-02-14 08:26:06.024212,BCN-CT-001,29.99,5,8
2026-02-14 09:26:06.024212,BCN-CT-001,32.56,5,9
2026-02-14 10:26:06.024212,BCN-CT-001,34.53,5,10
2026-02-14 11:26:06.024212,BCN-CT-001,36.35,5,11
2026-02-14 12:26:06.024212,BCN-CT-001,39.73,5,12
2026-02-14 13:26:06.024212,BCN-CT-001,41.96,5,13
2026-02-14 14:26:06.024212,BCN-CT-001,42.91,5,14
2026-02-14 15:26:06.024212,BCN-CT-001,45.02,5,15
2026-02-14 16:26:06.024212,BCN-CT-001,47.67,5,16
2026-02-14 17:26:06.024212,BCN-CT-001,50.05,5,17
2026-02-14 18:26:06.024212,BCN-CT-001,50.66,5,18
2026-02-14 19:26:06.024212,BCN-CT-001,53.3,5,19
2026-02-14 20:26:06.024212,BCN-CT-001,55.6,5,20
2026-02-14 21:26:06.024212,BCN-CT-001,57.02,5,21
2026-02-14 22:26:06.024212,BCN-CT-001,59.35,5,22
2026-02-14 23:26:06.024212,BCN-CT-001,59.48,5,23
2026-02-15 00:26:06.024212,BCN-CT-001,60.59,6,0
2026-02-15 01:26:06.024212,BCN-CT-001,59.77,6,1
2026-02-15 02:26:06.024212,BCN-CT-001,60.23,6,2
2026-02-15 03:26:06.024212,BCN-CT-001,61.06,6,3
2026-02-15 04:26:06.024212,BCN-CT-001,61.4,6,4
2026-02-15 05:26:06.024212,BCN-CT-001,60.66,6,5
2026-02-15 06:26:06.024212,BCN-CT-001,61.46,6,6
2026-02-15 07:26:06.024212,BCN-CT-001,62.5,6,7
2026-02-15 08:26:06.024212,BCN-CT-001,63.68,6,8
2026-02-15 09:26:06.024212,BCN-CT-001,65.77,6,9
2026-02-15 10:26:06.024212,BCN-CT-001,68.05,6,10
2026-02-15 11:26:06.024212,BCN-CT-001,70.93,6,11
2026-02-15 12:26:06.024212,BCN-CT-001,71.19,6,12
2026-02-15 13:26:06.024212,BCN-CT-001,72.62,6,13
2026-02-15 14:26:06.024212,BCN-CT-001,74.91,6,14
2026-02-15 15:26:06.024212,BCN-CT-001,77.54,6,15
2026-02-15 16:26:06.024212,BCN-CT-001,78.97,6,16
2026-02-15 17:26:06.024212,BCN-CT-001,81.65,6,17
2026-02-15 18:26:06.024212,BCN-CT-001,83.08,6,18
2026-02-15 19:26:06.024212,BCN-CT-001,86.22,6,19
2026-02-15 20:26:06.024212,BCN-CT-001,88.37,6,20
2026-02-15 21:26:06.024212,BCN-CT-001,3.31,6,21
2026-02-15 22:26:06.024212,BCN-CT-001,4.91,6,22
2026-02-15 23:26:06.024212,BCN-CT-001,4.73,6,23
2026-02-16 00:26:06.024212,BCN-CT-001,4.59,0,0
2026-02-16 01:26:06.024212,BCN-CT-001,4.93,0,1
2026-02-16 02:26:06.024212,BCN-CT-001,6.31,0,2
2026-02-16 03:26:06.024212,BCN-CT-001,5.26,0,3
2026-02-16 04:26:06.024212,BCN-CT-001,5.57,0,4
2026-02-16 05:26:06.024212,BCN-CT-001,5.22,0,5
2026-02-16 06:26:06.024212,BCN-CT-001,6.27,0,6
